"x";"y";"vx";"vy";"t"
-6.44192333333333;47.69529;2.60311455447455;5.84669101603513;0
-6.43311;47.7050266666667;3.34774748691535;5.57158745456373;376
-6.42440666666667;47.7147783333333;2.5624409289564;5.75533655739335;767
-6.4167;47.7247966666667;2.39748223358711;5.93397675765058;1126
-6.41449833333333;47.7285383333333;2.849412454129;5.84216130094459;1260
-6.41275833333333;47.7317166666667;2.87380426044479;6.16289312471371;1379
-6.40992166666667;47.7360033333333;3.49746709340211;5.59711735375624;1517
-6.40013333333333;47.7501816666667;3.34518642593477;6.03487606267207;2014
-6.39492333333333;47.758025;3.75977804507911;6.25732145861711;2266
-6.37290166666667;47.7875766666667;4.46716786136723;6.14852908009573;3239
-6.367285;47.79524;4.49432888730541;5.75247865163019;3486
-6.33408166666667;47.8386216666667;4.97320531050501;4.63758897850585;4980
-6.32400833333333;47.8486216666667;4.33306805190764;5.75017552001287;5351
-6.312485;47.8638366666667;4.13802753901232;6.13487811597049;5846
-6.30975166666667;47.86751;4.30182327263284;6.14364033216744;5971
-6.30669;47.871335;4.35918086156744;6.22555545847591;6096
-6.29645666666667;47.8856416666667;4.30182327263284;6.14364033216744;6548
-6.28839333333333;47.8975866666667;4.46716786136723;6.14852908009573;6928
-6.28579333333333;47.9017033333333;4.01729708253414;6.68590510896816;7062
-6.283505;47.90565;4.0261887983318;5.96907036426993;7174
-6.269585;47.9250516666667;5.48515276214378;5.11498770046874;7792
-6.24150666666667;47.9563283333333;4.64350354916611;6.39123433271596;8823
-6.22140333333333;47.9850216666667;4.24986601304889;6.30068547235513;9709
-6.21710166666667;47.9918416666667;4.81452018521639;6.38908408037834;9901
-6.21444;47.99604;4.70332666867755;6.71704660692888;10030
-6.2117;48.00031;4.58861149080837;6.55321635431193;10149
-6.2091;48.0044466666667;4.86372571378675;6.22528502864367;10271
-6.20629666666667;48.0087033333333;5.0345631283987;6.21716769165577;10399
-6.19545333333333;48.02549;4.64596935324552;6.63513187122254;10887
-6.19313333333333;48.0296216666667;4.47354322776598;6.63230058044033;11018
-6.18897833333333;48.0357866666667;5.21921885722563;5.7965297804673;11190
-6.17698166666667;48.0487083333333;5.65685424949238;5.65685424949238;11596
-6.17253666666667;48.0533766666667;6.07023586293376;5.6605865185996;11758
-6.16835833333333;48.0576183333333;5.72756519735086;5.72756519735087;11880
-6.16437666666667;48.061595;5.97052048001398;5.76566460730525;12009
-6.159365;48.0673883333333;5.41995816675982;6.01947336985415;12191
-6.1558;48.0715416666667;5.37968391258883;6.1886184138773;12310
-6.1526;48.075505;5.17155615787931;6.61929002969422;12428
-6.14869833333333;48.080915;5.17155615787931;6.61929002969422;12582
-6.14505333333333;48.0857233333333;5.28629104475196;6.5280257797809;12731
-6.14033333333333;48.0921033333333;5.64210789958502;6.4905026778147;12900
-6.13633833333333;48.0974983333333;5.41215560309528;6.68345556498761;13057
-6.13324333333333;48.1022183333333;5.46369468233558;6.51137776651131;13179
-6.12956333333333;48.1072216666667;5.17560942868183;6.86826569106199;13319
-6.126285;48.1122033333333;5.11373158283338;7.0384476967543;13450
-6.12500333333333;48.1143033333333;5.23312254026809;6.69809140565714;13505
-6.122055;48.1187133333333;5.03273613123672;7.46133815299537;13627
-6.118375;48.1240083333333;5.35615347647902;7.10785573476564;13775
-6.11417;48.1298583333333;5.53801956127191;6.83888460905017;13932
-6.10979166666667;48.13589;5.88834946358449;6.5396746059447;14100
-6.10524333333333;48.14174;5.41215560309528;6.68345556498761;14259
-6.10104333333333;48.147075;5.70771342708408;6.56597320398869;14412
-6.09693166666667;48.1530766666667;6.00158569863085;6.43591271374335;14576
-6.092975;48.15757;5.59225208167088;6.66458650902373;14700
-6.08930833333333;48.1621;5.23579058663571;6.94812878508381;14829
-6.08588666666667;48.1667416666667;5.47938689554214;7.01329540649758;14952
-6.07911666666667;48.17552;5.35625471790512;6.85569340607736;15192
-6.07467833333333;48.1806666666667;6.22253980931153;6.22253980931153;15339
-6.068605;48.1864683333333;6.32139143616801;6.54599245748808;15506
-6.06422166666667;48.1919866666667;5.66388351944854;6.99431365311274;15657
-6.05722666666667;48.20133;5.14457460527329;7.62714550938002;15906
-6.05367666666667;48.206055;6.57609319990481;6.57609319990481;16028
-6.05007;48.2105966666667;5.59687983010116;7.42731039576746;16152
-6.04589833333333;48.2164366666667;5.65706098805504;7.50717348978928;16297
-6.04199333333333;48.2216516666667;5.52518114732697;7.60475943850901;16429
-6.03419;48.2322866666667;5.76029558457738;7.92836669918223;16699
-6.03043333333333;48.2374616666667;5.5839598967785;7.685661446562;16834
-6.02680333333333;48.242525;5.70151683512585;7.84746469112924;16962
-6.02297666666667;48.247685;6.23503969135742;7.4306309521427;17080
-6.02158166666667;48.2495733333333;5.3123325829721;7.8758569392729;17128
-6.01814666666667;48.25438;5.72565183795673;7.32850015884364;17249
-6.00892833333333;48.2666766666667;6.10440767315008;7.53831567790379;17551
-6.00482333333333;48.2722533333333;6.15661475325658;7.88010753606722;17693
-6.00028;48.278365;6.23027163132671;7.69374472196635;17851
-5.99607166666667;48.28398;6.35613618967004;7.84917450717306;17974
-5.99193;48.28918;6.88818369679296;7.38667266534292;18100
-5.974715;48.311935;6.1986948532532;8.22594590581475;18645
-5.951605;48.3414133333333;7.50576302080893;6.75821937947754;19363
-5.94026;48.352185;7.3135370161917;6.81998360062498;19642
-5.93497833333333;48.356665;7.84897934641797;6.82301365123462;19763
-5.92911;48.361945;7.14177875972396;7.14177875972396;19901
-5.92415166666667;48.36661;8.03770953648744;6.27974693089361;20019
-5.91884666666667;48.3710933333333;7.60607821785008;7.09278268448826;20150
-5.913765;48.3765466666667;7.22444678778243;7.48113364911562;20271
-5.90871333333333;48.3823083333333;6.37923947498592;8.46553671115657;20404
-5.90371833333333;48.3881983333333;7.22918287682421;7.7523495161525;20541
-5.89708166666667;48.396365;6.40287910853063;8.19531153690766;20736
-5.89238166666667;48.4020983333333;6.23052389852249;8.57558044898994;20866
-5.88772333333333;48.4080616666667;6.60786410602329;8.16003259529819;21013
-5.88304666666667;48.41355;6.54493182685163;8.08231770269484;21146
-5.87849166666667;48.4191;6.11296639961944;8.41377643288396;21270
-5.87422;48.4250583333333;6.82301365123462;7.84897934641797;21410
-5.86931666666667;48.4310766666667;7.84897934641797;6.82301365123462;21544
-5.83722333333333;48.4740383333333;5.51090730330186;9.17168995402091;22521
-5.833085;48.4792683333333;7.16098278065623;7.67921386700129;22641
-5.82712666666667;48.486165;5.5624113072643;9.2574070110745;22796
-5.821755;48.4939166666667;6.03928346414165;8.95360594172082;22975
-5.81489;48.50357;6.0454934964301;9.30924362412164;23182
-5.80763666666667;48.5121533333333;6.09520243451598;9.03650922459722;23378
-5.804005;48.5173033333333;5.88210403513673;9.413334190841;23500
-5.79922833333333;48.5242266666667;6.77227622858224;8.66811828967394;23640
-5.79561166666667;48.529255;6.20704144184045;9.2023173716137;23762
-5.791185;48.5357333333333;6.20704144184045;9.2023173716137;23885
