"x";"y";"vx";"vy";"t"
-5.92042833333333;48.472755;6.50904766542132;6.06978514439451;0
-5.89734333333333;48.4894333333333;6.76261819533154;6.08908877311868;555
-5.88580166666667;48.4976833333333;6.98556107600025;6.2898274445202;805
-5.87790666666667;48.503265;6.87472451623091;6.41078432442576;987
-5.872105;48.5073733333333;7.0942697661952;6.16695462224411;1101
-5.86634;48.5112933333333;6.68986028035263;6.46032297776425;1248
-5.85998833333333;48.515685;6.43467197853741;6.43467197853741;1400
-5.85456166666667;48.51937;6.80158956455293;6.3425848786621;1502
-5.84885833333333;48.5232533333333;6.76179384877696;6.52978841732344;1609
-5.840755;48.5287116666667;7.12421346711788;5.97792489268682;1784
-5.83405166666667;48.53298;7.12421346711788;5.97792489268682;1929
-5.82761833333333;48.5370983333333;6.97100472460546;5.84936749335152;2069
-5.82326;48.5397766666667;7.32068278421146;6.36377245607459;2156
-5.81472666666667;48.5451366666667;6.91124701868339;6.22291476676392;2349
-5.806575;48.550295;7.05987584203524;6.35674076040915;2546
-5.80074166666667;48.5539933333333;7.04760873058322;5.91364588651416;2640
-5.794505;48.55791;7.35402694616495;6.17076129819479;2799
-5.78848333333333;48.5614833333333;7.22745758977866;5.85267975679683;2888
-5.781115;48.5658083333333;7.58383969465512;6.36359709069273;3039
-5.773635;48.5701883333333;7.22745758977866;5.85267975679683;3197
-5.76702166666667;48.5741016666667;6.15600145087496;6.8369322526484;3343
-5.76241333333333;48.5782583333333;5.11960672137795;7.88350301875955;3447
-5.75584666666667;48.5852316666667;4.6056913923402;8.30888721782426;3657
-5.73864333333333;48.60491;4.07685174875108;8.35878480201361;4199
-5.73025666666667;48.6152766666667;4.26751052436811;8.37546098747864;4430
-5.72587166666667;48.6205433333333;4.03301446684685;8.26890505452098;4618
-5.721395;48.625975;4.03301446684685;8.26890505452098;4749
-5.71530666666667;48.6332883333333;4.26751052436811;8.37546098747864;4908
-5.71148;48.63771;4.75;8.22724133595217;5030
-5.68502166666667;48.66763;4.50872956076103;8.13396344321685;5839
-5.680785;48.67231;4.4602484137962;8.04650113886197;5989
-5.67546166666667;48.6780666666667;4.68684667815293;7.8002227633726;6151
-5.604335;48.7594316666667;7.44295619394177;5.40762420897961;8366
-5.59691833333333;48.7625833333333;8.04166429565754;5.42417105700866;8507
-5.58907666666667;48.7658933333333;7.8758569392729;5.31233258297209;8633
-5.579345;48.77006;8.0512377722035;5.22853494390757;8747
-5.57215;48.7731316666667;7.8868474560071;4.92824925844288;8867
-5.56523166666667;48.7760666666667;8.14308935667007;4.89286171164552;9035
-5.55800166666667;48.7789083333333;8.22724133595217;4.75;9130
-5.55088333333333;48.7816816666667;8.31384420669309;4.80000019073486;9244
-5.54209166666667;48.7850133333333;8.48381099243167;4.70265322391937;9399
-5.53315;48.788455;8.7411808324856;4.64776829249113;9562
-5.52495666666667;48.7915766666667;8.05737229961648;4.84135770768308;9729
-5.51640166666667;48.794805;8.31384420669309;4.80000019073486;9849
-5.50948;48.797395;7.8868474560071;4.92824925844288;9987
-5.50071666666667;48.8007316666667;8.31384420669309;4.80000019073486;10139
-5.49143;48.80428;8.48381099243167;4.70265322391937;10280
-5.47904333333333;48.80895;8.22880641372365;4.94436571560796;10509
-5.46719833333333;48.8136566666667;8.14126204660636;5.08722513878692;10714
-5.45742833333333;48.81762;8.65009041904321;5.40517639410461;10887
-5.44507166666667;48.8225133333333;8.38670567945424;5.44639035015027;11059
-5.43294166666667;48.8272416666667;8.22880641372365;4.94436571560796;11293
-5.42287333333333;48.831235;8.21897172582887;5.33746264702892;11469
-5.40783833333333;48.8371666666667;8.65009041904321;5.40517639410461;11697
