0	1	2	3
143.0	7.0	-5.58583333333333	48.2779666666667
144.0	7.0	-5.58085	48.2726166666667
145.0	7.0	-5.57511666666667	48.2665833333333
146.0	7.0	-5.57008333333333	48.261366666666696
147.0	7.0	-5.56595	48.2571333333333
148.0	7.0	-5.5612	48.2522166666667
149.0	7.0	-5.55671666666667	48.2475333333333
150.0	7.0	-5.54996666666667	48.2402833333333
151.0	7.0	-5.538283333333331	48.2276
152.0	7.0	-5.53335	48.2222833333333
153.0	7.0	-5.52828333333333	48.2168
154.0	7.0	-5.52198333333333	48.20995
155.0	7.0	-5.5167	48.2042666666667
156.0	7.0	-5.50953333333333	48.1963166666667
157.0	7.0	-5.50146666666667	48.1869
158.0	7.0	-5.4943	48.17865
159.0	7.0	-5.48526666666667	48.1685
160.0	8.0	-5.6947	48.941166666666696
161.0	8.0	-5.695283333333331	48.9409333333333
162.0	8.0	-5.65535	48.9559
163.0	8.0	-5.6567	48.9553666666667
164.0	8.0	-5.70193333333333	48.9385166666667
165.0	8.0	-5.6684	48.9509166666667
166.0	8.0	-5.7182	48.9325833333333
167.0	8.0	-5.68878333333333	48.94335
168.0	8.0	-5.72145	48.9313833333333
169.0	8.0	-5.72396666666667	48.930433333333305
170.0	8.0	-5.72533333333333	48.9299333333333
171.0	8.0	-5.7292	48.92855
172.0	8.0	-5.72985	48.928316666666696
173.0	8.0	-5.731916666666669	48.9275333333333
174.0	8.0	-5.73308333333333	48.9271166666667
175.0	8.0	-5.73445	48.9266333333333
176.0	8.0	-5.7357166666666695	48.926166666666695
177.0	8.0	-5.7368833333333304	48.9257333333333
178.0	8.0	-5.7376333333333305	48.9254333333333
179.0	8.0	-5.73828333333333	48.9252
180.0	9.0	-4.24944833333333	49.5187366666667
181.0	9.0	-4.2501666666666695	49.5184583333333
182.0	9.0	-4.25113	49.518085
183.0	9.0	-4.251930000000001	49.5177733333333
184.0	9.0	-4.2535216666666695	49.5171466666667
185.0	9.0	-4.25496	49.5165766666667
186.0	9.0	-4.2590116666666695	49.514995
187.0	9.0	-4.25972166666667	49.514713333333304
188.0	9.0	-4.26066666666667	49.514333333333305
189.0	9.0	-4.26305166666667	49.513395
190.0	9.0	-4.26449	49.5128283333333
191.0	9.0	-4.26621166666667	49.5121733333333
192.0	9.0	-4.26781333333333	49.5115366666667
193.0	9.0	-4.26854166666667	49.5112533333333
194.0	9.0	-4.269265	49.510973333333304
195.0	9.0	-4.27185	49.509976666666695
196.0	9.0	-4.27266	49.5096583333333
197.0	9.0	-4.27339	49.509371666666695
198.0	9.0	-4.274183333333331	49.5090716666667
199.0	9.0	-4.28220333333333	49.5058316666667
200.0	10.0	-5.6832	48.5092666666667
201.0	10.0	-5.68345	48.50955
202.0	10.0	-5.6811	48.5065666666667
203.0	10.0	-5.6837	48.5098166666667
204.0	10.0	-5.68146666666667	48.50705
205.0	10.0	-5.6845	48.510716666666696
206.0	10.0	-5.68476666666667	48.511
207.0	10.0	-5.68548333333333	48.511733333333304
208.0	10.0	-5.68223333333333	48.508166666666696
209.0	10.0	-5.68625	48.5125833333333
210.0	10.0	-5.6832	48.5092666666667
211.0	10.0	-5.68345	48.50955
212.0	10.0	-5.6837	48.5098166666667
213.0	10.0	-5.68791666666667	48.5144833333333
214.0	10.0	-5.6845	48.510716666666696
215.0	10.0	-5.68838333333333	48.515
216.0	10.0	-5.68863333333333	48.5152666666667
217.0	10.0	-5.68548333333333	48.511733333333304
218.0	10.0	-5.68625	48.5125833333333
219.0	10.0	-5.68813333333333	48.514733333333304
220.0	11.0	-5.78093333333333	48.529406666666695
221.0	11.0	-5.78048833333333	48.5299283333333
222.0	11.0	-5.77861166666667	48.5321033333333
223.0	11.0	-5.773334999999999	48.538843333333304
224.0	11.0	-5.77288666666667	48.5394266666667
225.0	11.0	-5.77166666666667	48.5409383333333
226.0	11.0	-5.77119833333333	48.541455
227.0	11.0	-5.76939333333333	48.54357
228.0	11.0	-5.76804166666667	48.5451283333333
229.0	11.0	-5.76768166666667	48.545615000000005
230.0	11.0	-5.76679166666667	48.546645
231.0	11.0	-5.76804166666667	48.5451283333333
232.0	11.0	-5.76243833333333	48.551970000000004
233.0	11.0	-5.753405	48.5631233333333
234.0	11.0	-5.75295	48.5637216666667
235.0	11.0	-5.752586666666669	48.564228333333304
236.0	11.0	-5.74774	48.570075
237.0	11.0	-5.74692833333333	48.5711733333333
238.0	11.0	-5.74774	48.570075
239.0	11.0	-5.74324166666667	48.57598
240.0	12.0	-5.43486	48.81772
241.0	12.0	-5.4331616666666696	48.8183583333333
242.0	12.0	-5.4322	48.8187316666667
243.0	12.0	-5.4311466666666695	48.8191116666667
244.0	12.0	-5.43008666666667	48.8195066666667
245.0	12.0	-5.42957166666667	48.819705
246.0	12.0	-5.42903666666667	48.81991
247.0	12.0	-5.4285166666666695	48.8201166666667
248.0	12.0	-5.42791	48.8203466666667
249.0	12.0	-5.42746833333333	48.82052
250.0	12.0	-5.42791	48.8203466666667
251.0	12.0	-5.42589833333333	48.821123333333304
252.0	12.0	-5.42485166666667	48.8215183333333
253.0	12.0	-5.42327666666667	48.822096666666695
254.0	12.0	-5.42224	48.822476666666695
255.0	12.0	-5.4211966666666696	48.8228866666667
256.0	12.0	-5.42009166666667	48.823338333333304
257.0	12.0	-5.418538333333331	48.82394
258.0	12.0	-5.4181	48.8240966666667
259.0	12.0	-5.41707333333333	48.82451
260.0	13.0	-5.86384833333333	48.426854999999996
261.0	13.0	-5.82280833333333	48.49423
262.0	13.0	-5.81618833333333	48.50516
263.0	13.0	-5.812951666666669	48.5105333333333
264.0	13.0	-5.809565	48.516325
265.0	13.0	-5.80621	48.5220816666667
266.0	13.0	-5.802835	48.5278583333333
267.0	13.0	-5.79324	48.5441716666667
268.0	13.0	-5.789215	48.550895000000004
269.0	13.0	-5.78589166666667	48.5565633333333
270.0	13.0	-5.78233333333333	48.562225
271.0	13.0	-5.7788533333333305	48.567434999999996
272.0	13.0	-5.775601666666669	48.5723316666667
273.0	13.0	-5.7617199999999995	48.5921333333333
274.0	13.0	-5.75576166666667	48.600211666666695
275.0	13.0	-5.75203	48.605283333333304
276.0	13.0	-5.74876333333333	48.6096683333333
277.0	13.0	-5.74555833333333	48.6141116666667
278.0	13.0	-5.73903333333333	48.623238333333305
279.0	13.0	-5.73564833333333	48.627648333333305
280.0	14.0	-4.66616666666667	49.3095
281.0	14.0	-4.73083333333333	49.2856666666667
282.0	14.0	-4.75583333333333	49.2766666666667
283.0	14.0	-4.7738333333333305	49.27
284.0	14.0	-4.81733333333333	49.253666666666696
285.0	14.0	-4.843999999999999	49.2435
286.0	14.0	-4.86016666666667	49.237333333333304
287.0	14.0	-4.90983333333333	49.2185
288.0	14.0	-4.955	49.2013333333333
289.0	14.0	-4.99883333333333	49.1845
290.0	14.0	-5.0385	49.1693333333333
291.0	14.0	-5.0515	49.1645
292.0	14.0	-5.11316666666667	49.1416666666667
293.0	14.0	-5.1325	49.1345
294.0	14.0	-5.1475	49.129
295.0	14.0	-5.165	49.122666666666696
296.0	14.0	-5.25633333333333	49.0888333333333
297.0	14.0	-5.27016666666667	49.0826666666667
298.0	14.0	-5.315333333333331	49.063333333333304
299.0	14.0	-5.3603333333333305	49.0473333333333
300.0	15.0	-5.317056666666669	49.0621083333333
301.0	15.0	-5.322418333333331	49.05999
302.0	15.0	-5.32902333333333	49.0574
303.0	15.0	-5.334265	49.05532
304.0	15.0	-5.335785	49.054705
305.0	15.0	-5.34567833333333	49.050725
306.0	15.0	-5.34995666666667	49.04905
307.0	15.0	-5.35196833333333	49.0482583333333
308.0	15.0	-5.35551333333333	49.046858333333304
309.0	15.0	-5.35679833333333	49.0463416666667
310.0	15.0	-5.3647800000000005	49.0431783333333
311.0	15.0	-5.370335	49.040929999999996
312.0	15.0	-5.37097333333333	49.040684999999996
313.0	15.0	-5.37249833333333	49.0400916666667
314.0	15.0	-5.376265	49.0386216666667
315.0	15.0	-5.378845	49.0376366666667
316.0	15.0	-5.38246	49.0362383333333
317.0	15.0	-5.3913150000000005	49.0328
318.0	15.0	-5.39147666666667	49.032733333333304
319.0	15.0	-5.39245	49.032353333333305
320.0	16.0	-5.747166666666669	48.5465833333333
321.0	16.0	-5.73376666666667	48.5640666666667
322.0	16.0	-5.7216	48.5794833333333
323.0	16.0	-5.71606666666667	48.5865
324.0	16.0	-5.71151666666667	48.5922166666667
325.0	16.0	-5.70706666666667	48.5978333333333
326.0	16.0	-5.7034	48.6028333333333
327.0	16.0	-5.6987	48.6084333333333
328.0	16.0	-5.69501666666667	48.61345
329.0	16.0	-5.688385	48.62191
330.0	16.0	-5.68548333333333	48.6262
331.0	16.0	-5.68136666666667	48.6312833333333
332.0	16.0	-5.67475	48.6399333333333
333.0	16.0	-5.66738333333333	48.6495333333333
334.0	16.0	-5.66358333333333	48.6542
335.0	16.0	-5.6591	48.65985
336.0	16.0	-5.65515	48.6648
337.0	16.0	-5.6516	48.6694333333333
338.0	16.0	-5.6471	48.6747333333333
339.0	16.0	-5.64338333333333	48.6789166666667
340.0	17.0	-5.271775	49.1098883333333
341.0	17.0	-5.27241666666667	49.109616666666696
342.0	17.0	-5.27307666666667	49.109345000000005
343.0	17.0	-5.27372	49.10908
344.0	17.0	-5.27430166666667	49.1088383333333
345.0	17.0	-5.27501666666667	49.10855
346.0	17.0	-5.27632166666667	49.1080083333333
347.0	17.0	-5.276975	49.1077516666667
348.0	17.0	-5.27763	49.1074816666667
349.0	17.0	-5.2782849999999994	49.107209999999995
350.0	17.0	-5.27893666666667	49.106938333333304
351.0	17.0	-5.28287333333333	49.105353333333305
352.0	17.0	-5.28351833333333	49.1050883333333
353.0	17.0	-5.28488	49.1045166666667
354.0	17.0	-5.28547	49.10427
355.0	17.0	-5.286055	49.1040233333333
356.0	17.0	-5.2867833333333305	49.103726666666695
357.0	17.0	-5.28883	49.102915
358.0	17.0	-5.28941833333333	49.1026733333333
359.0	17.0	-5.29074166666667	49.102140000000006
360.0	18.0	-4.16699666666667	49.5250933333333
361.0	18.0	-4.16767666666667	49.524821666666696
362.0	18.0	-4.172095	49.5230466666667
363.0	18.0	-4.17431166666667	49.522155
364.0	18.0	-4.17465333333333	49.52202
365.0	18.0	-4.17534	49.521751666666695
366.0	18.0	-4.17688833333333	49.52115
367.0	18.0	-4.18151833333333	49.51931
368.0	18.0	-4.1823666666666695	49.5189583333333
369.0	18.0	-4.18355833333333	49.5184783333333
370.0	18.0	-4.18557833333333	49.517645
371.0	18.0	-4.1869333333333305	49.5170916666667
372.0	18.0	-4.189155	49.516215
373.0	18.0	-4.19103666666667	49.5154716666667
374.0	18.0	-4.19515666666667	49.513851666666696
375.0	18.0	-4.19686	49.5131833333333
376.0	18.0	-4.2012433333333306	49.5114083333333
377.0	18.0	-4.22871333333333	49.5005066666667
378.0	18.0	-4.22958166666667	49.500175
379.0	18.0	-4.230265	49.4998983333333
380.0	19.0	-4.98842166666667	48.3045316666667
381.0	19.0	-4.99512833333333	48.3066533333333
382.0	19.0	-5.00122666666667	48.3087183333333
383.0	19.0	-5.00721333333333	48.31113
384.0	19.0	-5.0117	48.312979999999996
385.0	19.0	-5.017225	48.3152633333333
386.0	19.0	-5.02363833333333	48.3179866666667
387.0	19.0	-5.02932666666667	48.320440000000005
388.0	19.0	-5.03485666666667	48.322705
389.0	19.0	-5.04275333333333	48.325925
390.0	19.0	-5.04913	48.328415
391.0	19.0	-5.054535	48.3304966666667
392.0	19.0	-5.06075	48.3329983333333
393.0	19.0	-5.06676166666667	48.335355
394.0	19.0	-5.07254	48.337566666666696
395.0	19.0	-5.07806166666667	48.3396066666667
396.0	19.0	-5.08390666666667	48.341725
397.0	19.0	-5.08952666666667	48.3437766666667
398.0	19.0	-5.09565	48.3458983333333
399.0	19.0	-5.10165	48.347963333333304
400.0	20.0	-6.04486333333333	48.6353166666667
401.0	20.0	-6.04542833333333	48.6345816666667
402.0	20.0	-6.04571	48.634215000000005
403.0	20.0	-6.04601833333333	48.6338116666667
404.0	20.0	-6.04772666666667	48.6316233333333
405.0	20.0	-6.04860166666667	48.6305416666667
406.0	20.0	-6.04948333333333	48.629455
407.0	20.0	-6.05003666666667	48.62876
408.0	20.0	-6.05035333333333	48.6283566666667
409.0	20.0	-6.05061333333333	48.6280266666667
410.0	20.0	-6.053515	48.624358333333305
411.0	20.0	-6.05442833333333	48.6232316666667
412.0	20.0	-6.054995	48.6225
413.0	20.0	-6.05525	48.6221683333333
414.0	20.0	-6.0561300000000005	48.6210366666667
415.0	20.0	-6.05638833333333	48.620708333333305
416.0	20.0	-6.05729166666667	48.6195816666667
417.0	20.0	-6.057869999999999	48.6188516666667
418.0	20.0	-6.05872166666667	48.6177633333333
419.0	20.0	-6.05926166666667	48.617071666666696
420.0	21.0	-5.3649	48.8395833333333
421.0	21.0	-5.3641333333333305	48.8398333333333
422.0	21.0	-5.36215	48.8404833333333
423.0	21.0	-5.36348333333333	48.84005
424.0	21.0	-5.35725	48.8421833333333
425.0	21.0	-5.355016666666669	48.8429666666667
426.0	21.0	-5.35445	48.84315
427.0	21.0	-5.355016666666669	48.8429666666667
428.0	21.0	-5.34938333333333	48.8448833333333
429.0	21.0	-5.34803333333333	48.8453166666667
430.0	21.0	-5.34428333333333	48.846566666666696
431.0	21.0	-5.3401166666666695	48.8479666666667
432.0	21.0	-5.33723333333333	48.84895
433.0	21.0	-5.33308333333333	48.8503666666667
434.0	21.0	-5.32966666666667	48.85155
435.0	21.0	-5.32881666666667	48.8518333333333
436.0	21.0	-5.32771666666667	48.8521833333333
437.0	21.0	-5.32613333333333	48.8527166666667
438.0	21.0	-5.3247	48.8532333333333
439.0	21.0	-5.32423333333333	48.8534
440.0	22.0	-5.4387099999999995	49.12377
441.0	22.0	-5.4420150000000005	49.1228366666667
442.0	22.0	-5.4465283333333305	49.121559999999995
443.0	22.0	-5.4472333333333305	49.1213683333333
444.0	22.0	-5.44913666666667	49.120851666666695
445.0	22.0	-5.45087	49.1203583333333
446.0	22.0	-5.45174833333333	49.12011
447.0	22.0	-5.45087	49.1203583333333
448.0	22.0	-5.4543800000000005	49.119409999999995
449.0	22.0	-5.4587533333333305	49.118211666666696
450.0	22.0	-5.45963166666667	49.117965000000005
451.0	22.0	-5.46139166666667	49.117484999999995
452.0	22.0	-5.4622766666666696	49.1172483333333
453.0	22.0	-5.46298	49.1170516666667
454.0	22.0	-5.46368333333333	49.1168633333333
455.0	22.0	-5.46759666666667	49.1158216666667
456.0	22.0	-5.47095666666667	49.1148816666667
457.0	22.0	-5.4737800000000005	49.1140816666667
458.0	22.0	-5.47711	49.113125
459.0	22.0	-5.47799	49.11288
460.0	23.0	-5.05850166666667	49.162033333333305
461.0	23.0	-5.06289666666667	49.160353333333305
462.0	23.0	-5.06408333333333	49.159890000000004
463.0	23.0	-5.07721833333333	49.154888333333304
464.0	23.0	-5.08185	49.1531866666667
465.0	23.0	-5.082985	49.152765
466.0	23.0	-5.08509166666667	49.1519566666667
467.0	23.0	-5.08533666666667	49.151856666666696
468.0	23.0	-5.09291833333333	49.148965000000004
469.0	23.0	-5.099875	49.146415000000005
470.0	23.0	-5.10284166666667	49.145340000000004
471.0	23.0	-5.1096283333333306	49.1427966666667
472.0	23.0	-5.11336	49.141420000000004
473.0	23.0	-5.11411	49.1411466666667
474.0	23.0	-5.11534666666667	49.1407083333333
475.0	23.0	-5.12027166666667	49.1389216666667
476.0	23.0	-5.1239466666666695	49.137531666666696
477.0	23.0	-5.1348199999999995	49.1334
478.0	23.0	-5.1355533333333305	49.13312
479.0	23.0	-5.136435	49.132785
480.0	24.0	-5.40461666666667	48.82565
481.0	24.0	-5.4032	48.82615
482.0	24.0	-5.40461666666667	48.82565
483.0	24.0	-5.3998	48.8273666666667
484.0	24.0	-5.39811666666667	48.8279666666667
485.0	24.0	-5.3946333333333305	48.8292
486.0	24.0	-5.39385	48.8294833333333
487.0	24.0	-5.39321666666667	48.8297
488.0	24.0	-5.39265	48.8298833333333
489.0	24.0	-5.39178333333333	48.8301833333333
490.0	24.0	-5.3946333333333305	48.8292
491.0	24.0	-5.3904333333333305	48.83065
492.0	24.0	-5.3895	48.8309666666667
493.0	24.0	-5.38695	48.8318666666667
494.0	24.0	-5.38335	48.8331666666667
495.0	24.0	-5.3828	48.83335
496.0	24.0	-5.37195	48.8371833333333
497.0	24.0	-5.3714	48.837366666666696
498.0	24.0	-5.36838333333333	48.838416666666696
499.0	24.0	-5.36781666666667	48.8386
500.0	25.0	-5.8016	48.8189
501.0	25.0	-5.8595666666666695	48.748516666666696
502.0	25.0	-5.91248333333333	48.64695
503.0	25.0	-5.88695	48.6208833333333
504.0	25.0	-5.885	48.6189333333333
505.0	25.0	-5.87993333333333	48.6137833333333
506.0	25.0	-5.87656666666667	48.6103666666667
507.0	25.0	-5.8721333333333305	48.6059166666667
508.0	25.0	-5.86463333333333	48.5979
509.0	25.0	-5.85966666666667	48.5925166666667
510.0	25.0	-5.8593	48.5921333333333
511.0	25.0	-5.85895	48.59175
512.0	25.0	-5.8586	48.59135
513.0	25.0	-5.85656666666667	48.589066666666696
514.0	25.0	-5.85486666666667	48.587116666666695
515.0	25.0	-5.852	48.5840166666667
516.0	25.0	-5.85053333333333	48.5824666666667
517.0	25.0	-5.84991666666667	48.581766666666695
518.0	25.0	-5.84925	48.5809833333333
519.0	25.0	-5.84881666666667	48.580516666666696
520.0	26.0	-5.4282533333333305	48.8393266666667
521.0	26.0	-5.41936833333333	48.8427966666667
522.0	26.0	-5.41069333333333	48.8461333333333
523.0	26.0	-5.40137333333333	48.849586666666696
524.0	26.0	-5.392545	48.8526483333333
525.0	26.0	-5.3841933333333305	48.8565483333333
526.0	26.0	-5.37571333333333	48.859735
527.0	26.0	-5.36703166666667	48.8638166666667
528.0	26.0	-5.35867333333333	48.86756
529.0	26.0	-5.35052833333333	48.871513333333304
530.0	26.0	-5.3422516666666695	48.874668333333304
531.0	26.0	-5.33337666666667	48.8783533333333
532.0	26.0	-5.3233133333333305	48.8821533333333
533.0	26.0	-5.31511	48.88601
534.0	26.0	-5.306690000000001	48.8894633333333
535.0	26.0	-5.29746166666667	48.8928516666667
536.0	26.0	-5.289115	48.8958433333333
537.0	26.0	-5.27965333333333	48.8994516666667
538.0	26.0	-5.27230166666667	48.90253
539.0	26.0	-5.2630099999999995	48.90595
540.0	27.0	-5.44919333333333	48.829640000000005
541.0	27.0	-5.4484449999999995	48.829935
542.0	27.0	-5.44695166666667	48.8305266666667
543.0	27.0	-5.445525	48.8310866666667
544.0	27.0	-5.44469666666667	48.8314
545.0	27.0	-5.443935	48.8316833333333
546.0	27.0	-5.44241333333333	48.8322433333333
547.0	27.0	-5.44095666666667	48.8327683333333
548.0	27.0	-5.44012166666667	48.833078333333304
549.0	27.0	-5.43866666666667	48.8336083333333
550.0	27.0	-5.43714	48.83417
551.0	27.0	-5.436375	48.8344466666667
552.0	27.0	-5.43554166666667	48.834759999999996
553.0	27.0	-5.43478	48.835036666666696
554.0	27.0	-5.4332983333333305	48.835595
555.0	27.0	-5.43260333333333	48.835853333333304
556.0	27.0	-5.43025	48.83676
557.0	27.0	-5.428730000000001	48.83733
558.0	27.0	-5.42805333333333	48.837590000000006
559.0	27.0	-5.427225	48.83791
560.0	28.0	-5.92913333333333	48.575166666666696
561.0	28.0	-5.9285333333333305	48.5739
562.0	28.0	-5.92831666666667	48.5734833333333
563.0	28.0	-5.9279	48.57265
564.0	28.0	-5.9277	48.5722333333333
565.0	28.0	-5.9270166666666695	48.5708833333333
566.0	28.0	-5.926666666666669	48.570183333333304
567.0	28.0	-5.92646666666667	48.5697666666667
568.0	28.0	-5.92568333333333	48.5680833333333
569.0	28.0	-5.92528333333333	48.56725
570.0	28.0	-5.92486666666667	48.566366666666696
571.0	28.0	-5.92445	48.565516666666696
572.0	28.0	-5.92368333333333	48.5639
573.0	28.0	-5.92345	48.56345
574.0	28.0	-5.9228166666666695	48.5622
575.0	28.0	-5.9226	48.5618
576.0	28.0	-5.9224	48.5614166666667
577.0	28.0	-5.92216666666667	48.5609666666667
578.0	28.0	-5.92136666666667	48.5593666666667
579.0	28.0	-5.92095	48.55855
580.0	29.0	-5.66395	47.9719166666667
581.0	29.0	-5.663283333333331	47.9703833333333
582.0	29.0	-5.61775	47.8717166666667
583.0	29.0	-5.61715	47.870283333333305
584.0	29.0	-5.60788333333333	47.8481333333333
585.0	29.0	-5.60765	47.847616666666696
586.0	29.0	-5.60663333333333	47.8452
587.0	29.0	-5.60546666666667	47.8423666666667
588.0	29.0	-5.60533333333333	47.8419833333333
589.0	29.0	-5.60473333333333	47.8405
590.0	29.0	-5.6032	47.8367333333333
591.0	29.0	-5.60258333333333	47.8352666666667
592.0	29.0	-5.602	47.8339
593.0	29.0	-5.60163333333333	47.83295
594.0	29.0	-5.602	47.8339
595.0	29.0	-5.60163333333333	47.83295
596.0	29.0	-5.600816666666669	47.8309666666667
597.0	29.0	-5.60066666666667	47.8305833333333
