"x";"y";"vx";"vy";"t"
-4.02552666666667;49.6064516666667;-11.1094303831539;-6.94194256360314;0
-4.11295166666667;49.5730616666667;-11.0246252500335;-6.88895043503167;1095
-4.11689666666667;49.5715166666667;-10.8188500065685;-7.02584334393054;1138
-4.12232;49.569345;-10.7349834296651;-6.971379752074;1210
-4.13093166666667;49.5659066666667;-10.9398201169132;-6.83595830646019;1321
-4.13798166666667;49.5630966666667;-10.9398201169132;-6.83595830646019;1414
-4.14266666666667;49.5612366666667;-10.9398201169132;-6.83595830646019;1467
-4.14650666666667;49.5596966666667;-10.8188500065685;-7.02584334393054;1519
-4.15751166666667;49.5552433333333;-11.0246252500335;-6.88895043503167;1661
-4.15830833333333;49.5549316666667;-11.0246252500335;-6.88895043503167;1668
-4.16069833333333;49.5539866666667;-11.0246252500335;-6.88895043503167;1700
-4.16228666666667;49.5533483333333;-11.0246252500335;-6.88895043503167;1720
-4.16632;49.5517366666667;-11.1094303831539;-6.94194256360314;1768
-4.16703666666667;49.551445;-10.9865847600125;-7.13477156646016;1777
-4.16782666666667;49.5511266666667;-10.9027173832905;-7.08030745519535;1788
-4.16933166666667;49.5505066666667;-10.9027173832905;-7.08030745519535;1809
-4.17729;49.54733;-11.1094303831539;-6.94194256360314;1910
-4.17880833333333;49.5467266666667;-11.1094303831539;-6.94194256360314;1927
-4.17976666666667;49.546345;-11.1094303831539;-6.94194256360314;1939
-4.18454666666667;49.5444266666667;-10.9865847600125;-7.13477156646016;1997
-4.18845;49.5428566666667;-11.1942347075125;-6.99493418680423;2049
-4.18933333333333;49.5425066666667;-11.1942347075125;-6.99493418680423;2062
-4.19013666666667;49.5421883333333;-11.1942347075125;-6.99493418680423;2068
-4.19085833333333;49.5419;-11.1942347075125;-6.99493418680423;2079
-4.19166;49.5415833333333;-11.1094303831539;-6.94194256360314;2090
-4.19246666666667;49.5412666666667;-11.1942347075125;-6.99493418680423;2099
-4.19327166666667;49.5409533333333;-11.1942347075125;-6.99493418680423;2110
-4.19495666666667;49.5402933333333;-11.1942347075125;-6.99493418680423;2130
-4.19648666666667;49.5396966666667;-11.1942347075125;-6.99493418680423;2149
-4.19737166666667;49.5393483333333;-11.1942347075125;-6.99493418680423;2161
-4.198095;49.5390633333333;-11.1942347075125;-6.99493418680423;2172
-4.19897833333333;49.5387133333333;-11.2790398406328;-7.04792631537571;2181
-4.19977;49.5384116666667;-11.0704513369159;-7.1892351583167;2189
-4.20218333333333;49.53745;-11.0704513369159;-7.1892351583167;2220
-4.20290666666667;49.5371566666667;-11.1942347075125;-6.99493418680423;2229
-4.20379333333333;49.5368066666667;-11.1942347075125;-6.99493418680423;2239
-4.20460333333333;49.536485;-11.1942347075125;-6.99493418680423;2249
-4.20532833333333;49.5361933333333;-11.2790398406328;-7.04792631537571;2260
-4.20614;49.535875;-11.2790398406328;-7.04792631537571;2270
-4.207035;49.5355233333333;-11.2790398406328;-7.04792631537571;2280
-4.20777;49.5352383333333;-11.0704513369159;-7.1892351583167;2286
-4.20865833333333;49.53488;-11.1543187136379;-7.24369926958151;2297
-4.20946166666667;49.5345616666667;-11.0704513369159;-7.1892351583167;2311
-4.21018;49.5342716666667;-11.0704513369159;-7.1892351583167;2320
-4.20865833333333;49.53488;-11.1543187136379;-7.24369926958151;2341
-4.21346;49.5329383333333;-11.0704513369159;-7.1892351583167;2359
-4.21507333333333;49.5322916666667;-11.2790398406328;-7.04792631537571;2379
-4.21822833333333;49.5310566666667;-11.0704513369159;-7.1892351583167;2421
-4.21903;49.530735;-11.1942347075125;-6.99493418680423;2429
-4.21991166666667;49.5303816666667;-11.0704513369159;-7.1892351583167;2441
-4.21822833333333;49.5310566666667;-11.0704513369159;-7.1892351583167;2446
-4.22142666666667;49.5297733333333;-11.0704513369159;-7.1892351583167;2459
-4.22625;49.527875;-11.1942347075125;-6.99493418680423;2518
-4.22787;49.52724;-11.2790398406328;-7.04792631537571;2537
-4.22868166666667;49.526925;-11.0704513369159;-7.1892351583167;2550
-4.24063333333333;49.5221583333333;-11.0704513369159;-7.1892351583167;2701
-4.242275;49.521505;-11.0246252500335;-6.88895043503167;2718
-4.24307833333333;49.5211816666667;-11.228891966181;-6.74699897779315;2734
-4.24632;49.5199333333333;-11.1431749091275;-6.69549497383071;2769
-4.24712166666667;49.51963;-11.1431749091275;-6.69549497383071;2777
-4.24944833333333;49.5187366666667;-11.1094303831539;-6.94194256360314;2808
-4.25016666666667;49.5184583333333;-11.0246252500335;-6.88895043503167;2816
-4.25113;49.518085;-11.0246252500335;-6.88895043503167;2829
-4.25193;49.5177733333333;-11.0246252500335;-6.88895043503167;2840
-4.25352166666667;49.5171466666667;-11.1094303831539;-6.94194256360314;2859
-4.25496;49.5165766666667;-11.1094303831539;-6.94194256360314;2876
-4.25901166666667;49.514995;-10.8188500065685;-7.02584334393054;2928
-4.25972166666667;49.5147133333333;-11.0246252500335;-6.88895043503167;2937
-4.26066666666667;49.5143333333333;-11.0246252500335;-6.88895043503167;2951
-4.26305166666667;49.513395;-11.0246252500335;-6.88895043503167;2984
-4.26449;49.5128283333333;-10.9865847600125;-7.13477156646016;3003
-4.26621166666667;49.5121733333333;-11.1094303831539;-6.94194256360314;3020
-4.26781333333333;49.5115366666667;-11.1094303831539;-6.94194256360314;3037
-4.26854166666667;49.5112533333333;-11.1094303831539;-6.94194256360314;3052
-4.269265;49.5109733333333;-11.1094303831539;-6.94194256360314;3059
-4.27185;49.5099766666667;-11.1942347075125;-6.99493418680423;3088
-4.27266;49.5096583333333;-11.1942347075125;-6.99493418680423;3100
-4.27339;49.5093716666667;-11.1942347075125;-6.99493418680423;3111
-4.27418333333333;49.5090716666667;-11.2790398406328;-7.04792631537571;3118
-4.28220333333333;49.5058316666667;-10.9398201169132;-6.83595830646019;3218
-4.28366166666667;49.5052816666667;-11.0246252500335;-6.88895043503167;3239
-4.28444666666667;49.50497;-11.0246252500335;-6.88895043503167;3249
-4.28516166666667;49.5046933333333;-11.0246252500335;-6.88895043503167;3256
-4.29001333333333;49.5028216666667;-11.1942347075125;-6.99493418680423;3317
-4.290905;49.50248;-11.1942347075125;-6.99493418680423;3330
-4.29332166666667;49.501535;-11.0704513369159;-7.1892351583167;3363
-4.29412666666667;49.50122;-10.9865847600125;-7.13477156646016;3369
-4.29660833333333;49.500225;-11.0704513369159;-7.1892351583167;3400
-4.29814333333333;49.49962;-11.1543187136379;-7.24369926958151;3422
-4.30055666666667;49.4986633333333;-11.1942347075125;-6.99493418680423;3448
-4.30297666666667;49.4977183333333;-11.0704513369159;-7.1892351583167;3477
-4.30619833333333;49.4964633333333;-11.0704513369159;-7.1892351583167;3517
-4.30708666666667;49.496115;-11.1942347075125;-6.99493418680423;3529
-4.308615;49.4955233333333;-11.0704513369159;-7.1892351583167;3547
-4.31031666666667;49.49487;-11.1543187136379;-7.24369926958151;3570
-4.311045;49.49459;-11.0704513369159;-7.1892351583167;3578
-4.311925;49.4942466666667;-10.9865847600125;-7.13477156646016;3588
-4.31265;49.4939633333333;-11.0704513369159;-7.1892351583167;3598
-4.31345666666667;49.4936466666667;-11.0704513369159;-7.1892351583167;3608
-4.31583333333333;49.4926766666667;-11.5449799674196;-6.39948689478155;3636
-4.31903;49.4915666666667;-11.967445843608;-5.3282501794507;3676
-4.32004833333333;49.4912716666667;-12.2388267034353;-4.9448069616395;3691
-4.32179666666667;49.4908033333333;-12.3099736907597;-4.4804640080366;3708
-4.32348833333333;49.49043;-12.3862937010378;-4.26494294758315;3729
-4.32617666666667;49.4898716666667;-12.5539458336964;-4.07902426680899;3760
-4.32717666666667;49.48968;-12.4808450175676;-4.29749957673727;3772
-4.327985;49.4895166666667;-12.4808450175676;-4.29749957673727;3778
-4.36008833333333;49.4818866666667;-12.0586139313717;-5.11857793226158;4150
-4.361035;49.48164;-12.1461088485175;-4.90734651664953;4160
-4.36190666666667;49.4814283333333;-11.9665630948817;-5.07950467036056;4173
-4.386705;49.4751316666667;-11.5666138032697;-6.15007765158436;4457
-4.38772;49.4748116666667;-11.478318707166;-6.10313031621658;4471
-4.39692666666667;49.4720466666667;-11.457518497167;-6.35100621016721;4576
-4.45842833333333;49.4474016666667;-10.6945843697073;-7.21358824145748;5356
-4.46786833333333;49.4435566666667;-10.7308920926675;-7.51385153500075;5483
-4.486835;49.4357416666667;-10.8128068283738;-7.57120885043279;5722
-4.51094;49.4257266666667;-10.7774884432155;-7.26950774511971;6030
-4.51250833333333;49.4250766666667;-10.7774884432155;-7.26950774511971;6052
-4.57919333333333;49.3966566666667;-11.2749113030013;-7.60502370051733;6901
-4.63964333333333;49.3731183333333;-11.5334544312321;-7.20690219571974;7628
-4.71992166666667;49.3419116666667;-11.1543187136379;-7.24369926958151;8608
-4.720735;49.3415916666667;-11.3220526672632;-7.35262697270286;8620
-4.72236;49.3409533333333;-11.2381852905412;-7.29816286143806;8639
-4.72406333333333;49.3402866666667;-11.3638441649914;-7.10091793857679;8663
-4.79219333333333;49.3134633333333;-11.1543187136379;-7.24369926958151;9500
-4.79460166666667;49.3125266666667;-11.1543187136379;-7.24369926958151;9530
-4.795495;49.3121716666667;-11.1543187136379;-7.24369926958151;9544
-4.79460166666667;49.3125266666667;-11.1543187136379;-7.24369926958151;9557
-4.805765;49.3080733333333;-10.9865847600125;-7.13477156646016;9671
-4.80742333333333;49.3073966666667;-10.9865847600125;-7.13477156646016;9688
-4.80814666666667;49.3071;-10.9865847600125;-7.13477156646016;9700
-4.808945;49.3067783333333;-10.9865847600125;-7.13477156646016;9714
-4.80966;49.3065;-10.9865847600125;-7.13477156646016;9720
-4.81134666666667;49.3058433333333;-10.9865847600125;-7.13477156646016;9742
-4.80742333333333;49.3073966666667;-10.9865847600125;-7.13477156646016;9750
-4.81374333333333;49.3048983333333;-11.0704513369159;-7.1892351583167;9771
-4.814455;49.3046233333333;-10.8603925167238;-7.32542724878195;9778
-4.816995;49.303585;-10.8603925167238;-7.32542724878195;9808
-4.8185;49.3029683333333;-10.9865847600125;-7.13477156646016;9829
-4.81921;49.3026816666667;-11.0704513369159;-7.1892351583167;9837
-4.82008333333333;49.302345;-11.0704513369159;-7.1892351583167;9849
-4.82087833333333;49.3020316666667;-10.9865847600125;-7.13477156646016;9859
-4.82246833333333;49.3014116666667;-10.9865847600125;-7.13477156646016;9881
-4.823265;49.301105;-10.9865847600125;-7.13477156646016;9893
-4.824855;49.3004883333333;-11.0704513369159;-7.1892351583167;9908
-4.82565333333333;49.3001783333333;-11.0704513369159;-7.1892351583167;9919
-4.826545;49.2998316666667;-11.1543187136379;-7.24369926958151;9931
-4.82726333333333;49.2995516666667;-11.0261998731084;-7.43726572281852;9938
-4.82806833333333;49.2992383333333;-10.9432957996002;-7.38134621915628;9948
-4.83049333333333;49.298295;-10.9432957996002;-7.38134621915628;9978
-4.83135833333333;49.29795;-10.9432957996002;-7.38134621915628;9989
-4.83684833333333;49.2957483333333;-11.1543187136379;-7.24369926958151;10059
-4.839275;49.2947883333333;-11.1543187136379;-7.24369926958151;10090
-4.91175666666667;49.2657733333333;-11.1543187136379;-7.24369926958151;10986
-4.91335166666667;49.2651383333333;-11.1543187136379;-7.24369926958151;11007
-4.92861833333333;49.258975;-11.2381852905412;-7.29816286143806;11200
-4.96624833333333;49.243555;-10.6945843697073;-7.21358824145748;11678
-5.04604666666667;49.2103483333333;-10.8603925167238;-7.32542724878195;12709
-5.0838;49.194375;-10.8188500065685;-7.02584334393054;13205
-5.085365;49.19375;-10.8188500065685;-7.02584334393054;13224
-5.13163833333333;49.1759516666667;-10.9398201169132;-6.83595830646019;13808
-5.13405833333333;49.1750283333333;-11.1431749091275;-6.69549497383071;13841
-5.21694;49.1428566666667;-11.0246252500335;-6.88895043503167;14907
-5.38532333333333;49.076775;-10.3156481456924;-6.69906023456648;17101
-5.391305;49.0743566666667;-10.2317807689705;-6.64459612330168;17169
-5.39354166666667;49.0734616666667;-10.0313549441687;-6.76623434531121;17198
