"x";"y";"vx";"vy";"t"
-5.89111333333333;48.3814383333333;3.8703739234425;10.0826687842361;0
-5.87002666666667;48.416245;3.83453699178145;9.98931038545372;750
-5.816935;48.4871033333333;5.02334563226444;9.44753907518163;2338
-5.81180833333333;48.4935533333333;5.13898215955137;9.27096922931853;2490
-5.77462166666667;48.540405;4.72150102410765;9.26646751166701;3569
-5.77424666666667;48.54088;4.60289704128531;9.43733748614125;3578
-5.77462166666667;48.540405;4.72150102410765;9.26646751166701;3649
-5.76824166666667;48.5486366666667;4.81229947042283;9.44466949628871;3761
-5.76284166666667;48.5556266666667;4.81229947042283;9.44466949628871;3920
-5.76252833333333;48.5560183333333;4.64673432318954;9.52721723363389;3928
-5.76183333333333;48.55688;4.43749174827734;9.51623176388483;3955
-5.76024833333333;48.559215;4.60289704128531;9.43733748614125;3997
-5.75999333333333;48.5595683333333;4.60289704128531;9.43733748614125;4009
-5.75838;48.5617616666667;4.97639874461963;9.3592448211224;4057
-5.75767833333333;48.5626233333333;4.81229947042283;9.44466949628871;4078
-5.75691166666667;48.5635683333333;4.60289704128531;9.43733748614125;4100
-5.75600333333333;48.5648;4.76690024726524;9.35556850397786;4129
-5.754685;48.5665366666667;4.92945140925185;9.27094972501873;4168
-5.75325;48.56835;4.97639874461963;9.3592448211224;4210
-5.75192;48.5700383333333;4.64673432318954;9.52721723363389;4249
-5.751545;48.5705166666667;4.64673432318954;9.52721723363389;4258
-5.750375;48.5721916666667;4.60289704128531;9.43733748614125;4297
-5.74811;48.5752466666667;4.72150102410765;9.26646751166701;4370
-5.74745166666667;48.5761583333333;4.55905975938108;9.34745773864862;4390
-5.742355;48.5830483333333;4.72150102410765;9.26646751166701;4550
-5.74170666666667;48.5839083333333;4.76690024726524;9.35556850397786;4567
-5.742355;48.5830483333333;4.72150102410765;9.26646751166701;4582
-5.740135;48.5860883333333;4.43749174827734;9.51623176388483;4618
-5.73893;48.587865;4.88250407388408;9.18265462891506;4658
-5.734335;48.594035;4.72150102410765;9.26646751166701;4798
-5.72739666666667;48.6034766666667;4.3952297608872;9.42560063945218;5017
-5.72432666666667;48.6079;4.92945140925185;9.27094972501873;5121
-5.724055;48.608235;4.92945140925185;9.27094972501873;5128
-5.72432666666667;48.6079;4.92945140925185;9.27094972501873;5133
-5.72366833333333;48.608715;4.76690024726524;9.35556850397786;5140
-5.72336333333333;48.609105;4.60289704128531;9.43733748614125;5149
-5.72274333333333;48.6099733333333;4.55905975938108;9.34745773864862;5167
-5.72024333333333;48.6135333333333;4.92945140925185;9.27094972501873;5247
-5.71703333333333;48.6178683333333;4.55905975938108;9.34745773864862;5350
-5.71638;48.61881;4.72150102410765;9.26646751166701;5368
-5.715795;48.6195783333333;4.72150102410765;9.26646751166701;5388
-5.71291833333333;48.6235316666667;4.55905975938108;9.34745773864862;5478
-5.71017;48.627495;4.88250407388408;9.18265462891506;5567
-5.70984166666667;48.6279233333333;4.76690024726524;9.35556850397786;5579
-5.70919833333333;48.6287966666667;4.76690024726524;9.35556850397786;5596
-5.70855166666667;48.629685;4.72150102410765;9.26646751166701;5617
-5.70666833333333;48.6322933333333;4.72150102410765;9.26646751166701;5677
-5.70569333333333;48.6336116666667;4.92945140925185;9.27094972501873;5711
-5.70537;48.634035;4.92945140925185;9.27094972501873;5717
-5.70503833333333;48.6344616666667;4.92945140925185;9.27094972501873;5727
-5.70569333333333;48.6336116666667;4.92945140925185;9.27094972501873;5734
-5.70436666666667;48.635335;4.72150102410765;9.26646751166701;5747
-5.70369833333333;48.6361833333333;4.76690024726524;9.35556850397786;5769
-5.70337166666667;48.6366183333333;4.76690024726524;9.35556850397786;5780
-5.702725;48.6375033333333;4.60289704128531;9.43733748614125;5799
-5.70241333333333;48.6379416666667;4.43749174827734;9.51623176388483;5807
-5.69850333333333;48.6437166666667;4.55905975938108;9.34745773864862;5939
-5.69574666666667;48.6477933333333;4.88250407388408;9.18265462891506;6030
-5.69239666666667;48.6519233333333;5.04201986562171;9.09604462060878;6127
-5.68550833333333;48.6604916666667;4.67610223390915;9.1773673690862;6329
-5.67853333333333;48.6694383333333;5.04201986562171;9.09604462060878;6538
-5.67822833333333;48.6698283333333;4.83555718623927;9.09436037485584;6549
-5.67499666666667;48.6737083333333;5.04201986562171;9.09604462060878;6640
-5.67238166666667;48.677085;4.88250407388408;9.18265462891506;6718
-5.66760166666667;48.6831616666667;5.04201986562171;9.09604462060878;6861
-5.66628333333333;48.6848333333333;5.04201986562171;9.09604462060878;6897
-5.636775;48.722445;5.13898215955137;9.27096922931853;7780
-5.63121666666667;48.7294633333333;5.18746284416571;9.35843069957106;7939
-5.63052;48.7303666666667;5.18746284416571;9.35843069957106;7958
-5.62947666666667;48.7316616666667;5.34999990463257;9.26647165531226;7989
-5.62730166666667;48.73431;5.02334563226444;9.44753907518163;8049
-5.626575;48.7352266666667;5.02334563226444;9.44753907518163;8069
-5.62489666666667;48.7374;5.18746284416571;9.35843069957106;8117
-5.624555;48.7378566666667;5.18746284416571;9.35843069957106;8128
-5.623505;48.73918;5.02334563226444;9.44753907518163;8159
-5.62216;48.740935;5.02334563226444;9.44753907518163;8200
-5.62113333333333;48.7422416666667;5.30000019073486;9.17986961047752;8229
-5.61898333333333;48.7448733333333;5.02334563226444;9.44753907518163;8291
-5.61864166666667;48.7453116666667;5.02334563226444;9.44753907518163;8297
-5.61662333333333;48.74801;4.85769826062133;9.53376963886953;8359
-5.61632;48.748455;5.02334563226444;9.44753907518163;8367
-5.61662333333333;48.74801;4.85769826062133;9.53376963886953;8374
-5.609735;48.754495;8.88990834014893;5.77317397892259;8519
-5.60794833333333;48.7552033333333;9.07411446712142;5.67013602622121;8549
-5.59939;48.7582516666667;9.0576422937743;5.88210168204395;8679
-5.59389;48.7601966666667;9.24372392460037;5.77611977799378;8759
-5.59329;48.7604133333333;9.0576422937743;5.88210168204395;8767
-5.591995;48.7609133333333;9.0576422937743;5.88210168204395;8787
-5.59140166666667;48.7611366666667;9.0576422937743;5.88210168204395;8799
-5.58804833333333;48.7624066666667;9.15891960024174;5.72312815479269;8849
