"x";"y";"vx";"vy";"t"
-5.86658166666667;48.460005;3.50773165305584;7.52235480526869;0
-5.84405666666667;48.488485;3.2945669640717;7.399718555395;848
-5.83923333333333;48.494795;3.2538931446064;7.30836366114081;1040
-5.82919166666667;48.5078833333333;3.2538931446064;7.30836366114081;1438
-5.82636166666667;48.511595;3.203995179086;7.54813962273764;1550
-5.82509166666667;48.51323;3.16492228981521;7.4560896641095;1598
-5.82481666666667;48.513595;3.2538931446064;7.30836366114081;1610
-5.82509166666667;48.51323;3.16492228981521;7.4560896641095;1632
-5.81867166666667;48.5217916666667;3.1725458935701;7.12565474385725;1858
-5.81415666666667;48.527465;3.1318720741048;7.03429984960306;2135
-5.81166333333333;48.5306416666667;3.12584902791419;7.36403882761952;2140
-5.810625;48.5319866666667;3.21321951908825;7.21700920249903;2180
-5.80908833333333;48.5339183333333;3.04770287674238;7.1799380325014;2240
-5.80768;48.5358633333333;3.25416053479535;6.97856978731771;2300
-5.80557666666667;48.5387133333333;3.08677595232829;7.27198843006046;2387
-5.80485;48.5397166666667;3.00862961484136;7.08788719601142;2418
-5.80465;48.5400116666667;3.1318720741048;7.03429984960306;2430
-5.80557666666667;48.5387133333333;3.08677595232829;7.27198843006046;2444
-5.80365;48.5413416666667;3.21321951908825;7.21700920249903;2468
-5.80261833333333;48.5425966666667;3.21321951908825;7.21700920249903;2507
-5.79851166666667;48.5479166666667;3.25416053479535;6.97856978731771;2679
-5.79703333333333;48.5498716666667;3.21321951908825;7.21700920249903;2740
-5.79655333333333;48.5505333333333;3.21321951908825;7.21700920249903;2757
-5.790265;48.55892;3.638480601962;7.45999075571445;3007
-5.78997333333333;48.55929;3.638480601962;7.45999075571445;3020
-5.78945666666667;48.559965;2.97445404957925;7.74871771799311;3038
-5.78619;48.5642833333333;3.21321951908825;7.21700920249903;3170
-5.78543333333333;48.5652616666667;3.08677595232829;7.27198843006046;3202
-5.78034833333333;48.5718083333333;3.00985119755035;6.76023647367773;3407
-5.77890166666667;48.5736783333333;2.96955653925546;6.99583679845236;3467
-5.77866;48.5739933333333;3.00862961484136;7.08788719601142;3477
-5.77743333333333;48.5755983333333;2.7952700748066;7.28192750474451;3528
-5.77570666666667;48.57789;3.21321951908825;7.21700920249903;3598
-5.77490833333333;48.5788983333333;3.08677595232829;7.27198843006046;3627
-5.77445166666667;48.5795283333333;3.2538931446064;7.30836366114081;3652
-5.773385;48.5808133333333;3.04770287674238;7.1799380325014;3687
-5.77265666666667;48.5818066666667;3.29642252218549;7.06920091175036;3718
-5.769765;48.585585;3.33162067379066;6.83083466615799;3840
-5.76778166666667;48.5881233333333;3.00862961484136;7.08788719601142;3920
